,mpg,milage,maketype,car_id,region,price,make,type,scrapedate,alder,ccm2,doors,aldercat,navn
1267,23.3,154000.0,"Ford Fiesta 1,0 SCTi 125 Titanium 5d",5623861,København,55900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Hovedstaden
1268,20.8,73000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5626868,Nordsjælland,169900.0,Ford,Focus,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
1269,23.3,45000.0,"Toyota Aygo 1,0 VVT-i T2 Air 5d",5623814,København,54900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Hovedstaden
1270,23.3,115000.0,"Toyota Yaris 1,0 VVT-i T2 5d",5623794,Syd- og Sønderjylland,99800.0,Toyota,Yaris,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
1271,23.3,154000.0,"Ford Fiesta 1,0 SCTi 125 Titanium 5d",5623752,Syd- og Vestsjælland,68800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
1272,26.3,38000.0,"Toyota Aygo 1,0 VVT-i x-cellence 5d",5624259,Syd- og Vestsjælland,92800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Sjælland
1273,19.6,90000.0,"Toyota Yaris 1,3 T3 5d",5623724,Nordsjælland,59900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,12,1300.0,5d,veteran,Region Sjælland
1274,17.9,96700.0,"Ford Focus 1,5 SCTi 182 Titanium stc. 5d",5623691,Vestjylland,174800.0,Ford,Focus,2022-11-08 22:29:38.772658,7,1500.0,5d,veteran,Region Syddanmark
1275,13.9,201000.0,"Toyota Avensis 1,8 VVT-i Sol stc. 5d",5623707,Nordsjælland,49900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,14,1800.0,5d,veteran,Region Sjælland
1276,18.2,92000.0,"Volvo V40 1,6 T4 180 Summum 5d",5623673,Syd- og Vestsjælland,159800.0,Volvo,V40,2022-11-08 22:29:38.772658,9,1600.0,5d,veteran,Region Sjælland
1277,20.4,62000.0,"Toyota Yaris 1,3 VVT-i T2 Komfort Skyview 5d",5623659,København,109900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,7,1300.0,5d,veteran,Region Hovedstaden
1278,21.2,122000.0,"Ford Fiesta 1,0 EcoBoost Active II 5d",5623625,Syd- og Sønderjylland,139800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
1279,16.9,115770.0,"Ford Focus 1,6 SCTi 150 Edition 5d",5623613,Vestjylland,114800.0,Ford,Focus,2022-11-08 22:29:38.772658,8,1600.0,5d,veteran,Region Syddanmark
1280,16.7,155980.0,"Ford Focus 1,6 SCTi 182 Titanium stc. 5d",5623591,Vestjylland,99800.0,Ford,Focus,2022-11-08 22:29:38.772658,11,1600.0,5d,veteran,Region Syddanmark
1281,23.2,123000.0,"Toyota Yaris 1,0 VVT-i T2 Komfort 5d",5623579,Nordsjælland,84900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Sjælland
1282,18.2,73000.0,"Ford Focus 1,0 SCTi 125 Trend stc. aut. 5d",5623616,Østjylland,199990.0,Ford,Focus,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Midtjylland
1283,20.8,63000.0,"Toyota Yaris 1,5 VVT-iE T2 Premium 5d",5623561,Nordjylland,134900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,5,1500.0,5d,veteran,Region Nordjylland
1284,9.8,139000.0,"Ford Mustang 3,7 GT Fastback aut. 2d",5623493,København,439800.0,Ford,Mustang,2022-11-08 22:29:38.772658,7,3700.0,2d,veteran,Region Hovedstaden
1285,23.3,85000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5623449,Vestjylland,114800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Syddanmark
1286,26.3,138000.0,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d",5623442,Nordsjælland,69400.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
1287,28.9,20000.0,"Toyota Aygo 1,0 VVT-i x-sky 5d",5623444,Fyn,109900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
1288,24.7,3000.0,"Toyota Aygo X 1,0 Active 5d",5623429,Østjylland,144900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Midtjylland
1289,22.9,33800.0,"Toyota Yaris 1,5 T3 Smart 5d",5623412,Vestjylland,179900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,2,1500.0,5d,veteran,Region Syddanmark
1290,10.4,236000.0,"Toyota Avensis 2,4 Sol stc. aut. 5d",5623403,Østjylland,39900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,17,2400.0,5d,veteran,Region Midtjylland
1291,23.3,155000.0,"Toyota Aygo 1,0 VVT-i T2 Air 5d",5623372,København,38500.0,Toyota,Aygo,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Hovedstaden
1292,26.8,27000.0,"Toyota Aygo 1,0 VVT-i Sense 5d",5623341,Fyn,109900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,2,1000.0,5d,veteran,Region Syddanmark
1293,21.7,141000.0,"Toyota Aygo 1,0  5d",5623325,Nordsjælland,34900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,14,1000.0,5d,veteran,Region Sjælland
1294,26.3,108000.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5623293,Nordjylland,59900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Nordjylland
1295,20.8,199000.0,"Ford Focus 1,0 SCTi 125 Trend stc. 5d",5623734,Østjylland,99900.0,Ford,Focus,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Midtjylland
1296,12.3,297000.0,"Ford Mondeo 2,0 145 Trend stc. 5d",5623760,Østjylland,9900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,18,2000.0,5d,veteran,Region Midtjylland
1297,18.5,94000.0,"Ford Fiesta 1,25 60 Trend 5d",5623201,Syd- og Sønderjylland,56880.0,Ford,Fiesta,2022-11-08 22:29:38.772658,10,1250.0,5d,veteran,Region Syddanmark
1298,15.4,91000.0,"Ford Fiesta 1,4 Titanium aut. 3d",5623170,Syd- og Vestsjælland,59900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,13,1400.0,3d,veteran,Region Sjælland
1299,19.6,116000.0,"Ford C-MAX 1,0 SCTi 125 Titanium 5d",5625230,Vestjylland,159700.0,Ford,C-MAX,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Syddanmark
1300,26.3,82000.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5623080,Syd- og Sønderjylland,67900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Syddanmark
1301,14.9,61000.0,"Toyota Verso 1,8 VVT-i T2 Premium 7prs 5d",5623069,Syd- og Sønderjylland,239900.0,Toyota,Verso,2022-11-08 22:29:38.772658,4,1800.0,5d,veteran,Region Syddanmark
1302,18.5,158000.0,"Ford Fiesta 1,25 60 Titanium 5d",5626879,Syd- og Vestsjælland,52800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,10,1250.0,5d,veteran,Region Sjælland
1303,23.3,78000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5622990,Nordjylland,126700.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Nordjylland
1304,11.1,209000.0,"Volvo S60 2,4 170 Baltic 4d",5622955,Syd- og Sønderjylland,39900.0,Volvo,S60,2022-11-08 22:29:38.772658,18,2400.0,4d,veteran,Region Syddanmark
1305,13.7,331000.0,"Volvo V50 1,8  5d",5627844,Syd- og Vestsjælland,38828.0,Volvo,V50,2022-11-08 22:29:38.772658,15,1800.0,5d,veteran,Region Sjælland
1306,13.9,158000.0,"Volvo S40 1,8  4d",5627842,Syd- og Vestsjælland,52626.0,Volvo,S40,2022-11-08 22:29:38.772658,14,1800.0,4d,veteran,Region Sjælland
1307,23.3,62000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5622831,Syd- og Sønderjylland,117000.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
1308,24.7,8400.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5622769,København,119900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
1309,24.7,53000.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5622691,Nordjylland,99900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Nordjylland
1310,23.3,131300.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5622696,Østjylland,82900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Midtjylland
1311,23.3,118000.0,"Ford Fiesta 1,0 SCTi 125 Titanium 5d",5622665,Fyn,84800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Syddanmark
1312,16.7,38000.0,"Toyota C-HR 1,2 T C-HIC 5d",5622667,Syd- og Sønderjylland,214900.0,Toyota,C-HR,2022-11-08 22:29:38.772658,5,1200.0,5d,veteran,Region Syddanmark
1313,22.2,107000.0,"Toyota Aygo 1,0  5d",5625340,Vestjylland,32900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,13,1000.0,5d,veteran,Region Syddanmark
1314,24.2,2000.0,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d",5622523,Østjylland,219900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Midtjylland
1315,21.6,139000.0,"Ford Fiesta 1,0 EcoBoost Vignale 5d",5622518,Vestjylland,144900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
1316,20.4,118000.0,"Ford Ka 1,2 Trend 3d",5622520,Nordsjælland,39900.0,Ford,Ka,2022-11-08 22:29:38.772658,10,1200.0,3d,veteran,Region Sjælland
1317,22.8,2000.0,"Ford Fiesta 1,0 EcoBoost mHEV Titanium DCT 5d",5622521,Østjylland,249000.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Midtjylland
1318,19.6,108000.0,"Ford C-MAX 1,0 SCTi 125 Titanium 5d",5622489,Syd- og Sønderjylland,159800.0,Ford,C-MAX,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
1319,14.7,59500.0,"Ford S-MAX 1,5 EcoBoost Titanium 5d",5622492,Syd- og Vestsjælland,268495.0,Ford,S-MAX,2022-11-08 22:29:38.772658,3,1500.0,5d,veteran,Region Sjælland
1320,20.4,102000.0,"Ford Ka 1,2 Trend 3d",5622458,Syd- og Sønderjylland,28900.0,Ford,Ka,2022-11-08 22:29:38.772658,9,1200.0,3d,veteran,Region Syddanmark
1321,24.2,15000.0,"Toyota Yaris 1,5 Active 5d",5622443,Nordjylland,184900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,1,1500.0,5d,veteran,Region Nordjylland
1322,15.9,115000.0,"Ford Mondeo 1,5 SCTi 160 Titanium aut. 5d",5622433,Østjylland,199500.0,Ford,Mondeo,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Midtjylland
1323,13.5,208000.0,"Toyota Avensis 1,8 Sol 5d",5622422,Lolland-Falster,19900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,24,1800.0,5d,veteran,Region Sjælland
1324,21.2,100.0,"Ford Puma 1,0 EcoBoost mHEV Titanium Design DCT 5d",5622434,Nordjylland,314700.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Nordjylland
1325,23.4,16000.0,"Toyota Yaris 1,0 VVT-i T3 Premium 5d",5622400,Syd- og Sønderjylland,149900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
1326,23.3,10000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium 5d",5622407,Østjylland,274900.0,Ford,Focus,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Midtjylland
1327,19.0,53000.0,"Ford Focus 1,0 EcoBoost ST-Line stc. aut. 5d",5629263,Østjylland,259800.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Midtjylland
1328,20.8,129000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5622255,Østjylland,124900.0,Ford,Focus,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Midtjylland
1329,17.9,145000.0,"Toyota Yaris 1,0 Terra 3d",5622224,København,19900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,19,1000.0,3d,veteran,Region Hovedstaden
1330,13.9,271000.0,"Toyota Avensis 1,8 VVT-i Sol stc. 5d",5622186,København,24800.0,Toyota,Avensis,2022-11-08 22:29:38.772658,19,1800.0,5d,veteran,Region Hovedstaden
1331,20.4,118000.0,"Ford Fiesta 1,0 SCTi 100 Titanium aut. 5d",5624711,København,99900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Hovedstaden
1332,23.3,13800.0,"Ford Focus 1,0 EcoBoost Titanium X stc. 5d",5622053,Syd- og Vestsjælland,269995.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Sjælland
1333,23.3,134000.0,"Toyota Aygo 1,0 VVT-i T2 5d",5622055,København,39900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,10,1000.0,5d,veteran,Region Hovedstaden
1334,20.4,98000.0,"Ford Ka 1,2 Trend 3d",5622017,Nordjylland,39900.0,Ford,Ka,2022-11-08 22:29:38.772658,8,1200.0,3d,veteran,Region Nordjylland
1335,23.3,130500.0,"Ford Fiesta 1,0 EcoBoost B&O Play 5d",5622007,Nordjylland,119900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Nordjylland
1336,20.4,105000.0,"Ford Ka 1,2 Trend+ 3d",5621846,Østjylland,38500.0,Ford,Ka,2022-11-08 22:29:38.772658,7,1200.0,3d,veteran,Region Midtjylland
1337,22.2,120000.0,"Ford Fiesta 1,0 SCTi 140 Black Edition 3d",5621853,København,100000.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,3d,veteran,Region Hovedstaden
1338,17.9,189000.0,"Toyota Yaris 1,0 Luna 3d",5621810,København,12000.0,Toyota,Yaris,2022-11-08 22:29:38.772658,22,1000.0,3d,veteran,Region Hovedstaden
1339,20.8,207000.0,"Toyota Yaris 1,0 VVT-i T2 Touch 5d",5621779,København,46900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,11,1000.0,5d,veteran,Region Hovedstaden
1340,23.3,213500.0,"Toyota Aygo 1,0 VVT-i T2 Air Connect 5d",5621758,København,29900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Hovedstaden
1341,17.8,20000.0,"Volvo V60 2,0 B4 197 Inscription aut. 5d",5621683,Syd- og Vestsjælland,499900.0,Volvo,V60,2022-11-08 22:29:38.772658,1,2000.0,5d,veteran,Region Sjælland
1342,19.6,143000.0,"Toyota Yaris 1,3 VVT-i T2 MDS 5d",5621650,København,83900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,9,1300.0,5d,veteran,Region Hovedstaden
1343,23.3,121000.0,"Toyota Aygo 1,0 VVT-i T1 Air 5d",5621595,Syd- og Sønderjylland,39900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,10,1000.0,5d,veteran,Region Syddanmark
1344,23.3,169000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5621566,Fyn,67900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Syddanmark
1345,11.8,2000.0,"Ford Focus 2,0 Trend 3d",5621525,Syd- og Sønderjylland,75000.0,Ford,Focus,2022-11-08 22:29:38.772658,23,2000.0,3d,veteran,Region Syddanmark
1346,11.0,106000.0,"Ford Sierra 2,0 Cosworth 4d",5621519,Syd- og Sønderjylland,279500.0,Ford,Sierra,2022-11-08 22:29:38.772658,32,2000.0,4d,veteran,Region Syddanmark
1347,11.0,192000.0,"Volvo S40 2,4 Momentum aut. 4d",5538571,Syd- og Vestsjælland,49800.0,Volvo,S40,2022-11-08 22:29:38.772658,15,2400.0,4d,veteran,Region Sjælland
1348,15.6,129000.0,"Ford Fiesta 1,4 Ambiente 5d",5621428,Fyn,24900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,19,1400.0,5d,veteran,Region Syddanmark
1349,13.9,168500.0,"Ford Focus 2,0 SCTi 250 ST2 stc. 5d",5393911,Syd- og Vestsjælland,169800.0,Ford,Focus,2022-11-08 22:29:38.772658,10,2000.0,5d,veteran,Region Sjælland
1350,26.3,76000.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5621333,Syd- og Vestsjælland,64900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Sjælland
1351,19.2,67000.0,"Toyota Yaris 1,3 T3 5d",5621314,Fyn,84900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,11,1300.0,5d,veteran,Region Syddanmark
1352,23.3,109886.0,"Ford Fiesta 1,0 SCTi 125 Titanium X 5d",5621311,Syd- og Sønderjylland,89900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Syddanmark
1353,19.2,342000.0,"Toyota Yaris 1,3 T3 5d",5621278,Syd- og Vestsjælland,34800.0,Toyota,Yaris,2022-11-08 22:29:38.772658,11,1300.0,5d,veteran,Region Sjælland
1354,13.9,275000.0,"Toyota Avensis 1,8 VVT-i Terra 5d",5621273,Syd- og Vestsjælland,24800.0,Toyota,Avensis,2022-11-08 22:29:38.772658,16,1800.0,5d,veteran,Region Sjælland
1355,14.7,241000.0,"Ford Focus 1,4 Ambiente stc. 5d",5621257,Østjylland,4000.0,Ford,Focus,2022-11-08 22:29:38.772658,20,1400.0,5d,veteran,Region Midtjylland
1356,18.0,64000.0,"Ford Focus 1,5 EcoBoost Vignale aut. 5d",5621208,København,259900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1500.0,5d,veteran,Region Hovedstaden
1357,16.9,89000.0,"Ford Mondeo 1,5 SCTi 160 Titanium stc. 5d",5621037,Vestjylland,173500.0,Ford,Mondeo,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Syddanmark
1358,26.3,95000.0,"Toyota Aygo 1,0 VVT-i x-clusiv 5d",5621018,København,74900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Hovedstaden
1359,22.2,110000.0,"Ford Fiesta 1,0 SCTi 140 Red Edition 3d",5621013,Nordjylland,114800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,3d,veteran,Region Nordjylland
1360,26.3,87000.0,"Toyota Aygo 1,0 VVT-i x-black II 5d",5620944,Nordjylland,74000.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Nordjylland
1361,16.7,113000.0,"Volvo XC40 2,0 T4 190 Inscription aut. 5d",5627953,Syd- og Sønderjylland,387000.0,Volvo,XC40,2022-11-08 22:29:38.772658,3,2000.0,5d,veteran,Region Syddanmark
1362,15.2,112000.0,"Toyota Avensis 1,8 VVT-i T2 Premium stc. 5d",5620885,København,129980.0,Toyota,Avensis,2022-11-08 22:29:38.772658,8,1800.0,5d,veteran,Region Hovedstaden
1363,24.7,4000.0,"Toyota Aygo X 1,0 Active 5d",5620810,København,149900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Hovedstaden
1364,23.3,27000.0,"Ford Fiesta 1,0 EcoBoost ST-Line 5d",5620816,København,149900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Hovedstaden
1365,24.7,4000.0,"Toyota Aygo X 1,0 Active 5d",5620820,København,144900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Hovedstaden
1366,24.7,4000.0,"Toyota Aygo X 1,0 Active 5d",5620824,København,149900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Hovedstaden
1367,15.4,86000.0,"Ford S-MAX 1,5 SCTi 160 Titanium 5d",5620794,Nordsjælland,264000.0,Ford,S-MAX,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Sjælland
1368,24.7,2800.0,"Toyota Aygo X 1,0 Active 5d",5620797,København,149900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Hovedstaden
1369,16.1,97200.0,"Toyota Avensis 1,8 VVT-i T2 Touring Sports 5d",5620764,Østjylland,159800.0,Toyota,Avensis,2022-11-08 22:29:38.772658,7,1800.0,5d,veteran,Region Midtjylland
1370,20.8,95000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5620753,Syd- og Sønderjylland,129900.0,Ford,Focus,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
1371,12.7,250000.0,"Ford Mondeo 2,0 Ghia 4d",5620735,Østjylland,34900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,15,2000.0,4d,veteran,Region Midtjylland
1372,14.9,272000.0,"Ford Focus 1,6 Trend 100 5d",5620726,Østjylland,16900.0,Ford,Focus,2022-11-08 22:29:38.772658,15,1600.0,5d,veteran,Region Midtjylland
1373,15.4,103000.0,"Toyota Avensis 1,8 VVT-i T2 Premium Touring Sports 5d",5621226,Østjylland,169995.0,Toyota,Avensis,2022-11-08 22:29:38.772658,6,1800.0,5d,veteran,Region Midtjylland
1374,19.6,105000.0,"Ford C-MAX 1,0 SCTi 125 Titanium 5d",5620686,Nordjylland,159700.0,Ford,C-MAX,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Nordjylland
1375,24.7,12000.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5620663,Østjylland,109800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Midtjylland
1376,18.5,130000.0,"Toyota Yaris 1,3 VVT-i T2 5d",5620585,Nordsjælland,74900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,11,1300.0,5d,veteran,Region Sjælland
1377,19.5,16759.0,"Ford Focus 1,0 EcoBoost Titanium X stc. aut. 5d",5620576,Fyn,314900.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Syddanmark
1378,19.6,52000.0,"Ford C-MAX 1,0 SCTi 125 Titanium 5d",5620538,Østjylland,184500.0,Ford,C-MAX,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Midtjylland
1379,19.6,113000.0,"Ford C-MAX 1,0 SCTi 125 Titanium 5d",5620517,Syd- og Vestsjælland,136800.0,Ford,C-MAX,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
1380,23.3,193000.0,"Ford Fiesta 1,0 65 Trend 5d",5620510,Nordjylland,47900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Nordjylland
1381,13.8,99000.0,"Ford F-150 5,0 Lariat aut. 4x4 4d",5620697,Nordsjælland,799900.0,Ford,F-150,2022-11-08 22:29:38.772658,4,5000.0,4d,veteran,Region Sjælland
1382,16.4,131500.0,"Ford C-MAX 1,5 SCTi 150 Titanium 5d",5620472,Syd- og Sønderjylland,144900.0,Ford,C-MAX,2022-11-08 22:29:38.772658,7,1500.0,5d,veteran,Region Syddanmark
1383,23.3,55000.0,"Toyota Yaris 1,0 VVT-i T2 Premium 5d",5620409,Østjylland,99900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Midtjylland
1384,23.3,89000.0,"Toyota Aygo 1,0 VVT-i T2 Air Connect 5d",5620408,Østjylland,46500.0,Toyota,Aygo,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Midtjylland
1385,21.7,135000.0,"Toyota Aygo 1,0 Air+ MMT 5d",5620396,København,54800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,11,1000.0,5d,veteran,Region Hovedstaden
1386,16.4,36000.0,"Volvo V40 CC 1,6 T4 180 Momentum aut. 5d",5620391,Nordsjælland,229880.0,Volvo,V40,2022-11-08 22:29:38.772658,7,1600.0,5d,veteran,Region Sjælland
1387,24.2,5000.0,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line 5d",5620367,Østjylland,239900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Midtjylland
1388,26.3,104000.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5625615,Syd- og Vestsjælland,79800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Sjælland
1389,20.4,121000.0,"Ford Ka 1,2 Titanium 3d",5620323,København,39800.0,Ford,Ka,2022-11-08 22:29:38.772658,7,1200.0,3d,veteran,Region Hovedstaden
1390,23.3,13000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium X 5d",5620305,København,249900.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
1391,23.3,199000.0,"Ford Fiesta 1,0 SCTi 100 Trend 5d",5620272,Syd- og Vestsjælland,59900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Sjælland
1392,20.8,149000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5620267,Syd- og Sønderjylland,129400.0,Ford,Focus,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
1393,14.1,34000.0,"Volvo XC40 2,0 T5 247 R-Design aut. AWD 5d",5621130,København,424900.0,Volvo,XC40,2022-11-08 22:29:38.772658,4,2000.0,5d,veteran,Region Hovedstaden
1394,23.3,154000.0,"Ford Fiesta 1,0 SCTi 125 Titanium 5d",5620215,Østjylland,67900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Midtjylland
1395,15.4,103000.0,"Ford Mondeo 1,5 SCTi 160 Titanium stc. aut. 5d",5620116,København,199800.0,Ford,Mondeo,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Hovedstaden
1396,26.3,88000.0,"Toyota Aygo 1,0 VVT-i x-cite 5d",5620113,Nordsjælland,82900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
1397,19.6,57000.0,"Ford Focus 1,0 EcoBoost Titanium Business aut. 5d",5620095,Syd- og Sønderjylland,234000.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
1398,20.8,58000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5620072,Vestjylland,169500.0,Ford,Focus,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Syddanmark
1399,19.6,157000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. ECO 5d",5620075,Syd- og Vestsjælland,74900.0,Ford,Focus,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Sjælland
1400,21.7,106000.0,"Toyota Aygo 1,0  5d",5620042,København,39900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,14,1000.0,5d,veteran,Region Hovedstaden
